0	0.430000
1	0.430000
2	0.430000
3	0.430000
4	0.430000
5	0.430000
6	0.430000
7	0.430000
8	0.430000
9	0.430000
10	0.430000
11	0.430000
12	0.430000
13	0.430000
14	0.430000
15	0.430000
16	0.430000
17	0.430000
18	0.430000
19	0.430000
20	0.430000
21	0.430000
22	0.430000
23	0.430000
24	0.430000
25	0.430000
26	0.430000
27	0.430000
28	0.430000
29	0.430000
30	0.430000
31	0.430000
32	0.430000
33	0.430000
34	0.430000
35	0.430000
36	0.430000
37	0.430000
38	0.430000
39	0.430000
40	0.430000
41	0.430000
42	0.430000
43	0.430000
44	0.430000
45	0.430000
46	0.430000
47	0.430000
48	0.430000
49	0.430000
50	0.430000
51	0.430000
52	0.430000
53	0.430000
54	0.430000
55	0.430000
56	0.430000
57	0.430000
58	0.430000
59	0.430000
60	0.430000
61	0.430000
62	0.430000
63	0.430000
64	0.095500
65	0.115500
66	0.060000
67	0.430000
68	0.430000
69	0.430000
70	0.430000
71	0.430000
72	0.430000
73	0.400000
74	0.033000
