1	0.000	0
2	0.100	0
3	0.182	0
4	0.279	0
5	0.307	0
6	0.362	0
7	0.579	0
8	0.767	0
9	1.034	0
10	1.278	0
11	1.379	0
12	1.467	0
13	1.594	0
14	1.705	0
15	1.745	0
16	1.796	0
17	1.821	0
18	1.833	0
19	2.020	0
20	2.190	0
21	2.263	0
22	2.359	0
23	2.472	0
24	2.633	0
25	2.676	0
26	2.696	0
27	2.790	0
28	2.944	0
29	3.254	0
30	3.393	0
31	3.465	0
32	3.686	0
33	3.796	0
34	3.864	0
35	3.916	0
36	3.931	0
37	4.164	0
38	4.221	0
39	4.309	0
40	4.523	0
41	4.584	0
42	4.668	0
43	4.742	0
44	4.912	0
45	5.002	0
46	5.104	0
47	5.118	0
48	5.170	0
49	5.247	0
50	5.319	0
51	5.382	0
52	5.504	0
53	5.665	0
54	5.798	0
55	6.068	0
56	6.171	0
57	6.201	0
58	6.271	0
59	6.433	0
60	6.485	0
61	6.668	0
62	6.854	0
63	6.941	0
64	7.090	0
65	7.219	0
66	7.290	0
67	7.403	0
68	7.575	0
69	7.684	0
70	7.784	0
71	7.866	0
72	8.022	0
73	8.151	0
74	8.265	0
75	8.441	0
76	8.643	0
77	8.799	0
78	8.860	0
79	8.911	0
80	9.075	0
81	9.271	0
82	9.539	0
83	9.828	0
84	9.976	0
85	10.172	0
86	10.603	0
87	11.016	0
88	11.266	0
89	11.626	0
90	11.827	0
91	12.038	0
92	12.338	0
93	12.725	0
94	12.863	0
95	13.092	0
96	13.280	0
97	13.521	0
98	14.000	0
99	14.211	0
100	14.963	0
101	15.293	0
102	15.978	0
103	16.280	0
104	16.580	0
105	16.922	0
106	17.151	0
107	17.480	0
108	17.859	0
109	18.215	0
110	18.363	0
111	18.599	0
112	18.770	0
113	19.173	0
114	19.678	0
115	19.847	0
116	20.172	0
117	20.809	0
118	21.119	0
119	21.262	0
120	21.635	0
121	21.791	0
122	21.949	0
123	22.093	0
124	22.460	0
125	22.566	0
126	22.737	0
127	22.884	0
128	23.028	0
129	23.297	0
130	23.400	0
131	23.512	0
132	23.637	0
133	23.756	0
134	23.872	0
135	24.015	0
136	24.201	0
137	24.568	0
138	24.745	0
139	25.082	0
140	25.265	0
141	25.478	0
142	25.713	0
143	25.918	0
144	26.166	0
145	26.830	0
146	27.013	0
147	27.185	0
148	27.601	0
