100	1	2	10000	-8.89	38.89
101	2	3	10000	5.47	38.89
102	3	4	10000	6.2	38.89
103	4	5	10000	0	38.89
104	5	6	10000	2.15	38.89
105	6	7	10000	-16.1	38.89
106	7	8	10000	-6.23	38.89
107	8	9	1280	29.67	38.89
108	9	10	10000	29.65	38.89
109	10	11	10000	29.69	38.89
110	11	12	10000	29.67	38.89
111	12	13	307	-31.89	16.67
112	13	14	220	-9.62	16.67
113	14	15	10000	3.01	38.89
114	15	16	10000	14.89	38.89
115	16	17	10000	-8.62	38.89
116	17	18	10000	0	38.89
117	18	19	294	4.65	22.22
118	19	20	542	-6.82	22.22
119	20	21	10000	-3.59	38.89
120	21	22	10000	-12.69	38.89
121	22	23	430	-21.25	22.22
122	23	24	10000	11.01	38.89
123	24	25	10000	-17.33	38.89
124	25	26	10000	-23.18	38.89
125	26	27	10000	3.53	38.89
126	27	28	10000	-30.23	38.89
127	28	29	1912	0.32	38.89
128	29	30	10000	-26.13	38.89
129	30	31	10000	-29.68	38.89
130	31	32	525	-5.56	22.22
131	32	33	287	-1.46	22.22
132	33	34	10000	7.68	38.89
133	34	35	10000	-8.63	38.89
134	35	36	10000	4.62	38.89
135	36	37	10000	-5.17	38.89
136	37	38	10000	-10.04	38.89
137	38	39	10000	-11.31	38.89
138	39	40	10000	-10.59	38.89
139	40	41	10000	0.17	38.89
140	41	42	10000	-14.09	38.89
141	42	43	10000	2.42	38.89
142	43	44	10000	-18.8	38.89
143	44	45	10000	-21.4	38.89
144	45	46	10000	-12.54	38.89
145	46	47	10000	0	38.89
146	47	48	10000	-16.75	38.89
147	48	49	155	-5.53	13.89
148	49	50	10000	-11.68	38.89
149	50	51	10000	-6.9	38.89
150	51	52	10000	-8.72	38.89
151	52	53	10000	-3.68	38.89
152	53	54	10000	-4.27	38.89
153	54	55	1510	-7.3	38.89
154	55	56	190	-1.85	13.89
155	56	57	10000	4.71	38.89
156	57	58	10000	-5.71	38.89
157	58	59	273	-7.03	16.67
158	59	60	10000	-29.1	38.89
159	60	61	731	0.71	25.00
